record_id,band_id,state,city,start_frequency_mhz,end_frequency_mhz,required_bandwidth_mhz,service_type,assignment_status,occupancy_status,availability_label,data_type
3467,B016,Tamil Nadu,Chennai,7067.443,7087.443,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3468,B008,Karnataka,Bengaluru,2120.525,2140.525,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3469,B022,Rajasthan,Jaipur,5203.097,5223.097,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3470,B021,Karnataka,Bengaluru,2438.335,2478.335,40,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3471,B010,Delhi,New Delhi,2628.721,2648.721,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3472,B001,Karnataka,Bengaluru,559.211,564.211,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3473,B012,Karnataka,Bengaluru,3433.865,3473.865,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3474,B015,West Bengal,Kolkata,6533.33,6534.33,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3475,B002,Karnataka,Bengaluru,590.515,591.515,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3476,B020,Delhi,New Delhi,66147.902,66157.902,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3477,B017,Telangana,Hyderabad,24995.638,25005.638,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3478,B011,Tamil Nadu,Chennai,3309.504,3349.504,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3479,B013,Delhi,New Delhi,3510.651,3590.651,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3480,B006,Karnataka,Bengaluru,1477.652,1497.652,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3481,B022,Maharashtra,Mumbai,5156.282,5161.282,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3482,B001,Karnataka,Bengaluru,525.664,565.664,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3483,B016,Tamil Nadu,Chennai,7066.475,7067.475,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3484,B024,Maharashtra,Mumbai,5674.039,5675.039,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3485,B016,Gujarat,Ahmedabad,7118.396,7119.396,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3486,B018,Maharashtra,Mumbai,38442.794,38522.794,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3487,B014,Gujarat,Ahmedabad,3605.898,3645.898,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3488,B018,Maharashtra,Mumbai,37452.977,37457.977,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3489,B018,West Bengal,Kolkata,37425.34,37435.34,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3490,B020,Gujarat,Ahmedabad,70585.999,70625.999,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3491,B014,Telangana,Hyderabad,3606.989,3611.989,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3492,B013,Tamil Nadu,Chennai,3523.998,3528.998,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3493,B013,Maharashtra,Mumbai,3540.234,3541.234,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3494,B010,Telangana,Hyderabad,2509.57,2589.57,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3495,B023,Maharashtra,Mumbai,5268.285,5269.285,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3496,B016,Rajasthan,Jaipur,7093.663,7098.663,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3497,B021,Gujarat,Ahmedabad,2414.52,2415.52,1,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3498,B019,Tamil Nadu,Chennai,42757.898,42837.898,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3499,B003,Karnataka,Bengaluru,670.204,671.204,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3500,B011,Telangana,Hyderabad,3304.675,3344.675,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3501,B001,Rajasthan,Jaipur,551.793,571.793,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3502,B004,Delhi,New Delhi,915.495,925.495,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3503,B003,Gujarat,Ahmedabad,754.818,794.818,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3504,B006,Maharashtra,Mumbai,1437.476,1457.476,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3505,B016,Rajasthan,Jaipur,7063.199,7064.199,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3506,B016,Rajasthan,Jaipur,7031.587,7071.587,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3507,B013,Telangana,Hyderabad,3523.59,3543.59,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3508,B018,Delhi,New Delhi,38104.307,38144.307,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3509,B016,Delhi,New Delhi,7051.261,7091.261,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3510,B017,Maharashtra,Mumbai,26656.703,26676.703,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3511,B020,Rajasthan,Jaipur,70532.46,70537.46,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3512,B018,West Bengal,Kolkata,39197.594,39217.594,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3513,B016,West Bengal,Kolkata,7027.318,7107.318,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3514,B007,Gujarat,Ahmedabad,1767.557,1772.557,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3515,B009,Telangana,Hyderabad,2304.723,2384.723,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3516,B022,West Bengal,Kolkata,5167.277,5168.277,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3517,B015,Gujarat,Ahmedabad,6950.044,6990.044,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3518,B003,Delhi,New Delhi,776.664,786.664,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3519,B001,Tamil Nadu,Chennai,479.254,499.254,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3520,B006,Telangana,Hyderabad,1432.167,1512.167,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3521,B014,Karnataka,Bengaluru,3603.759,3604.759,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3522,B001,Karnataka,Bengaluru,509.322,529.322,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3523,B004,Rajasthan,Jaipur,901.273,921.273,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3524,B012,Tamil Nadu,Chennai,3494.152,3495.152,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3525,B022,Karnataka,Bengaluru,5170.33,5171.33,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3526,B008,Maharashtra,Mumbai,2157.678,2162.678,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3527,B020,Karnataka,Bengaluru,69664.571,69669.571,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3528,B020,Karnataka,Bengaluru,70781.149,70786.149,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3529,B007,Tamil Nadu,Chennai,1875.72,1885.72,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3530,B018,West Bengal,Kolkata,37255.632,37335.632,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3531,B012,Telangana,Hyderabad,3484.313,3494.313,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3532,B010,Rajasthan,Jaipur,2600.176,2640.176,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3533,B015,Telangana,Hyderabad,6634.656,6639.656,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3534,B005,Delhi,New Delhi,942.0,960.0,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3535,B017,Delhi,New Delhi,26238.572,26318.572,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3536,B018,Rajasthan,Jaipur,39628.592,39633.592,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3537,B006,Telangana,Hyderabad,1507.249,1517.249,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3538,B012,Tamil Nadu,Chennai,3448.659,3468.659,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3539,B014,Maharashtra,Mumbai,3624.233,3625.233,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3540,B024,Tamil Nadu,Chennai,5498.588,5538.588,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3541,B004,Gujarat,Ahmedabad,930.932,931.932,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3542,B006,Maharashtra,Mumbai,1509.905,1510.905,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3543,B020,Gujarat,Ahmedabad,68732.279,68733.279,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3544,B005,Telangana,Hyderabad,942.0,960.0,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3545,B020,Karnataka,Bengaluru,68489.919,68494.919,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3546,B012,Gujarat,Ahmedabad,3434.649,3454.649,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3547,B025,Karnataka,Bengaluru,5823.253,5843.253,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3548,B021,Gujarat,Ahmedabad,2432.532,2472.532,40,Low Power / RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3549,B016,Gujarat,Ahmedabad,7110.481,7115.481,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3550,B006,Tamil Nadu,Chennai,1500.947,1510.947,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3551,B019,Delhi,New Delhi,42716.358,42796.358,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3552,B012,Gujarat,Ahmedabad,3430.271,3450.271,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3553,B006,Maharashtra,Mumbai,1471.745,1481.745,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3554,B010,West Bengal,Kolkata,2616.788,2626.788,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3555,B004,Tamil Nadu,Chennai,911.172,912.172,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3556,B013,Telangana,Hyderabad,3503.834,3583.834,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3557,B018,Karnataka,Bengaluru,38002.034,38022.034,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3558,B020,West Bengal,Kolkata,66464.605,66484.605,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3559,B021,Karnataka,Bengaluru,2477.689,2482.689,5,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3560,B021,Maharashtra,Mumbai,2444.029,2449.029,5,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3561,B002,Rajasthan,Jaipur,585.0,610.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3562,B007,Rajasthan,Jaipur,1710.385,1750.385,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3563,B001,Gujarat,Ahmedabad,486.186,566.186,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3564,B003,Gujarat,Ahmedabad,637.208,677.208,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3565,B024,Gujarat,Ahmedabad,5530.653,5570.653,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3566,B011,Tamil Nadu,Chennai,3377.428,3382.428,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3567,B007,Rajasthan,Jaipur,1947.735,1948.735,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3568,B022,Telangana,Hyderabad,5155.593,5235.593,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3569,B021,Tamil Nadu,Chennai,2482.225,2483.225,1,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3570,B019,Delhi,New Delhi,43052.455,43092.455,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3571,B004,Delhi,New Delhi,935.142,936.142,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3572,B021,Maharashtra,Mumbai,2419.535,2424.535,5,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3573,B021,Maharashtra,Mumbai,2412.536,2452.536,40,Low Power / RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3574,B001,West Bengal,Kolkata,503.381,543.381,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3575,B002,West Bengal,Kolkata,591.615,601.615,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3576,B005,West Bengal,Kolkata,942.0,960.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3577,B010,Gujarat,Ahmedabad,2625.99,2630.99,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3578,B013,Tamil Nadu,Chennai,3511.817,3521.817,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3579,B002,Tamil Nadu,Chennai,587.932,607.932,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3580,B011,Tamil Nadu,Chennai,3313.157,3323.157,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3581,B012,Maharashtra,Mumbai,3458.514,3463.514,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3582,B002,Gujarat,Ahmedabad,585.768,605.768,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3583,B005,West Bengal,Kolkata,942.0,960.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3584,B008,West Bengal,Kolkata,2153.487,2193.487,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3585,B001,Gujarat,Ahmedabad,522.424,523.424,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3586,B005,Tamil Nadu,Chennai,942.488,947.488,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3587,B016,Gujarat,Ahmedabad,7066.736,7071.736,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3588,B003,Telangana,Hyderabad,673.756,678.756,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3589,B020,Maharashtra,Mumbai,67230.244,67231.244,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3590,B003,Karnataka,Bengaluru,792.749,812.749,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3591,B022,West Bengal,Kolkata,5162.392,5172.392,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3592,B012,West Bengal,Kolkata,3450.164,3470.164,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3593,B020,Delhi,New Delhi,67279.093,67280.093,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3594,B005,Karnataka,Bengaluru,950.012,951.012,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3595,B025,Delhi,New Delhi,5780.714,5820.714,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3596,B010,Maharashtra,Mumbai,2672.165,2682.165,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3597,B022,Telangana,Hyderabad,5167.272,5247.272,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3598,B013,Karnataka,Bengaluru,3505.759,3515.759,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3599,B009,Telangana,Hyderabad,2386.903,2396.903,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3600,B001,Telangana,Hyderabad,523.422,528.422,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3601,B002,Telangana,Hyderabad,585.0,610.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3602,B012,Tamil Nadu,Chennai,3438.726,3448.726,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3603,B003,Telangana,Hyderabad,694.525,774.525,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3604,B002,Delhi,New Delhi,596.631,597.631,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3605,B005,West Bengal,Kolkata,942.0,960.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3606,B003,Tamil Nadu,Chennai,860.318,865.318,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3607,B007,West Bengal,Kolkata,1904.785,1909.785,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3608,B001,West Bengal,Kolkata,550.607,551.607,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3609,B014,Telangana,Hyderabad,3654.665,3659.665,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3610,B009,Maharashtra,Mumbai,2384.639,2385.639,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3611,B003,Tamil Nadu,Chennai,866.752,871.752,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3612,B011,Maharashtra,Mumbai,3343.164,3383.164,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3613,B024,Maharashtra,Mumbai,5696.593,5716.593,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3614,B010,Tamil Nadu,Chennai,2674.271,2675.271,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3615,B010,Gujarat,Ahmedabad,2518.949,2519.949,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3616,B021,Rajasthan,Jaipur,2463.144,2468.144,5,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3617,B017,Karnataka,Bengaluru,25680.932,25700.932,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3618,B017,Rajasthan,Jaipur,24364.156,24365.156,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3619,B018,Karnataka,Bengaluru,38152.725,38232.725,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3620,B013,Maharashtra,Mumbai,3534.23,3574.23,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3621,B014,Rajasthan,Jaipur,3600.0,3670.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3622,B011,Gujarat,Ahmedabad,3326.549,3327.549,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3623,B025,Gujarat,Ahmedabad,5772.863,5782.863,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3624,B006,West Bengal,Kolkata,1433.594,1453.594,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3625,B022,Gujarat,Ahmedabad,5233.827,5234.827,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3626,B020,Gujarat,Ahmedabad,70800.039,70810.039,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3627,B008,Karnataka,Bengaluru,2160.212,2180.212,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3628,B008,Tamil Nadu,Chennai,2152.252,2153.252,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3629,B017,Maharashtra,Mumbai,25494.266,25504.266,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3630,B011,Gujarat,Ahmedabad,3372.536,3373.536,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3631,B011,Maharashtra,Mumbai,3378.088,3383.088,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3632,B022,Rajasthan,Jaipur,5216.61,5217.61,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3633,B005,Maharashtra,Mumbai,942.0,960.0,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3634,B022,Tamil Nadu,Chennai,5169.338,5189.338,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
